Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Pakistan,2.955558407,2.866813712,2.78844997,2.749601004,2.759564142,2.797005942,2.845336748,2.870200549,2.847723493,2.647398688,2.521498071,2.41700998,2.341923724,2.305981732,2.296422881,2.29323254,2.28167066,2.26305181,2.233333997,2.197033999,2.159028902,2.126711756,2.103632169,2.092276276,2.087629055,2.084320949,2.074997082,2.05587987,
Panama,2.107115602,2.089396031,2.072451266,2.060418668,2.052729963,2.048530792,2.045715103,2.039713885,2.025760587,1.970629913,1.938630408,1.908747327,1.882967812,1.861870367,1.844444342,1.828377907,1.811763539,1.794311712,1.776150401,1.757809351,1.736185243,1.715705644,1.704287378,1.703029701,1.707123796,1.713624922,1.7115912,1.69258055,
Peru,2.093396569,2.022524479,1.954108587,1.903296205,1.875981059,1.859853062,1.853820028,1.829860048,1.757924761,1.452875982,1.274316577,1.119423875,0.995940286,0.916382108,0.871984041,0.843022977,0.818629744,0.805922327,0.803205826,0.812933092,0.811930737,0.825138039,0.901475426,1.056972861,1.256186053,1.483160681,1.661934247,1.718246517,
Philippines,2.543404105,2.488563478,2.436907815,2.391634288,2.355082381,2.324215253,2.291634668,2.256005533,2.222295652,2.1590432,2.132604802,2.101921201,2.051819246,1.977348825,1.889366661,1.793723347,1.711104341,1.65996179,1.649857391,1.666112353,1.691813951,1.704126853,1.692082958,1.646689216,1.579367402,1.507207616,1.445492801,1.39613428,
Palau,2.344986009,2.511689791,2.652166825,2.700344503,2.587474311,2.638800141,2.468692853,2.36481377,2.174476188,1.737062235,1.460107517,1.28643857,0.872083811,0.292368391,-0.433818275,-1.225823442,-1.974326365,-2.398297823,-2.265635313,-1.821242392,-1.176484158,-0.593473552,-0.192929754,0.113533164,0.221019613,0.339079161,0.467172211,0.554390332,
Papua New Guinea,2.38639031,2.348967153,2.31494821,2.306303749,2.328879161,2.368243004,2.422445274,2.460757297,2.450540877,2.273150029,2.149307733,2.054067621,2.025000542,2.081040803,2.189462195,2.313211289,2.40240595,2.433061143,2.387696103,2.293116811,2.187683876,2.102969323,2.041359054,2.01278982,2.00628287,2.002382597,1.990144672,1.974760178,
Poland,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.043948953,-0.063370574,-0.054305021,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,0.00980075,
Puerto Rico,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-0.144242361,-0.423467205,-0.585620757,-0.586677392,-0.545401894,-0.506170057,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.761108524,-1.938266646,-2.421392859,-3.983500085,
Portugal,-0.21794848,-0.230481754,-0.077749267,0.122316595,0.269089468,0.346203938,0.375996187,0.446460605,0.505389233,0.702859953,0.705230637,0.54766794,0.375411415,0.23912899,0.185532267,0.180332441,0.196304384,0.14419128,0.095330859,0.045910037,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.414141102,-0.315459017,-0.24388941,-0.180137491,
Paraguay,2.664064715,2.592646059,2.521296543,2.455643546,2.398241516,2.345754892,2.292806457,2.23499076,2.171857827,2.027708224,1.957772257,1.889000794,1.809659732,1.717219568,1.619245662,1.518486779,1.430860613,1.372056297,1.350354378,1.354323861,1.366354548,1.372544496,1.372824764,1.361597664,1.342858435,1.323677576,1.307316991,1.287844517,
French Polynesia,2.112653171,1.893370007,1.71257145,1.625834174,1.67361423,1.792454552,1.93060836,2.023275338,2.052266882,1.872537189,1.748335882,1.636390212,1.487444577,1.293130788,1.08320859,0.858044088,0.653391183,0.508750447,0.450772043,0.451751632,0.465410564,0.484446518,0.493209189,0.508088239,0.52089856,0.529854316,0.554953683,0.569178577,
Qatar,3.110804717,2.298698914,1.636671765,1.2206308,1.103013602,1.254520448,1.754723957,2.418225475,2.988768608,3.780297533,3.73449167,4.118172767,6.18952516,9.978992947,13.87016276,16.70019074,17.5109483,16.47580277,14.14463415,11.48290073,9.232393296,7.574748356,6.201453325,5.114952657,4.239996291,3.397360191,2.615829323,2.068684466,
Romania,0.174176628,-0.868693831,-0.903462928,-0.136109142,-0.145379065,-0.202318796,-0.288129486,-0.287897952,-0.206980242,-0.12944004,-1.395429986,-1.830654994,-0.721262297,-0.569786273,-0.617530957,-0.59240256,-1.477222982,-1.666382643,-0.833088755,-0.593959184,-0.491866213,-0.445177936,-0.371323063,-0.374575498,-0.470733511,-0.572649651,-0.584585617,-0.581419209,
Russian Federation,0.385794346,0.223632366,0.043724964,-0.113724698,-0.123965844,0.026777506,-0.145469155,-0.165319441,-0.165511937,-0.420566975,-0.424151028,-0.460061305,-0.45371986,-0.40261376,-0.381473696,-0.327318706,-0.171024042,-0.043942262,0.030114067,0.04488739,0.077967098,0.168301591,0.212923595,0.217700101,0.192558642,0.170244546,0.106871954,-0.012935384,
Rwanda,0.163354542,-2.852062922,-5.538714858,-6.766223086,-5.370069093,-1.694902847,2.981114124,6.546111035,8.117928251,5.604957424,3.680935197,2.352149019,1.532051953,1.431341925,1.822930211,2.271704584,2.516033988,2.668241259,2.67516791,2.588850081,2.498503397,2.459912832,2.451902154,2.485533644,2.542690207,2.602355764,2.63966475,2.644008891,
Saudi Arabia,3.558284742,3.26576425,2.995327348,2.74289381,2.508191462,2.302839889,2.097397826,1.942243236,1.919720701,2.297383091,2.574033854,2.802785914,2.943308391,2.965968322,2.911888477,2.823882799,2.76284419,2.756786089,2.824933954,2.927617708,3.039332443,3.091355922,3.03136125,2.835954922,2.556784389,2.259766669,2.003600072,1.7988753,
Sudan,3.386852012,3.62548753,3.779960444,3.761245333,3.535120358,3.189103501,2.813918791,2.516389952,2.339638409,2.406337007,2.52001091,2.589239898,2.598743824,2.526075288,2.404558001,2.275427246,2.183064903,2.140712731,2.163163278,2.228215581,2.302617,2.359799549,2.398943982,2.412115688,2.407212277,2.398807904,2.395219858,2.392265265,
Senegal,3.00484703,2.999727006,2.980102141,2.91894808,2.808315126,2.671640458,2.530347846,2.416645712,2.347649314,2.365148022,2.403785669,2.437102906,2.475669728,2.516259221,2.557495148,2.600244467,2.642725229,2.681436493,2.714923677,2.743232171,2.766679226,2.785660419,2.799058899,2.806700536,2.80841559,2.807361306,2.800658333,2.78193167,
Singapore,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,
Solomon Islands,2.794351578,2.818192154,2.832197292,2.840822613,2.839102687,2.822805629,2.810817261,2.795563641,2.77534642,2.720230214,2.697736168,2.67372707,2.625798347,2.544872285,2.451286334,2.347120772,2.271755407,2.255864668,2.321267536,2.431469624,2.554885538,2.650154869,2.70923321,2.718366576,2.695347241,2.669813517,2.6447309,2.610133776,
Sierra Leone,1.523622446,0.666744352,-0.021526188,-0.432585438,-0.444093682,-0.135086647,0.202144227,0.523476828,1.05962089,2.701472756,3.630497861,4.356605159,4.629680809,4.380948111,3.820687703,3.200538522,2.714402446,2.37522009,2.242996189,2.252551979,2.274655942,2.249914334,2.230392163,2.206884922,2.181626694,2.164441213,2.154231955,2.136648208,
El Salvador,1.327096484,1.359182582,1.377999317,1.359796505,1.292805561,1.191755078,1.083860839,0.985403325,0.891911344,0.734526453,0.661368332,0.590961101,0.534300886,0.49459764,0.469132819,0.449672283,0.433493449,0.424169675,0.421858398,0.424404001,0.430725951,0.439491727,0.450208946,0.462663702,0.475363828,0.489210768,0.501858163,0.509367036,
San Marino,1.284903581,1.379048303,1.469122645,1.547071691,1.468790556,1.343448666,1.241871077,1.173944637,1.041168913,1.161036354,1.266435134,1.296747769,1.36421031,1.314755817,1.318157216,1.274075245,1.214813394,1.226522475,1.247363112,1.331311467,1.373848926,1.392614169,1.385774906,1.206103077,0.978564136,0.694863225,0.497209807,0.337998424,
Somalia,1.279189493,0.675050335,0.293134855,0.280345827,0.772487661,1.601717747,2.518189387,3.245614728,3.697576243,3.657651516,3.483062821,3.367354455,3.252075163,3.157150271,3.077643583,2.989666515,2.895419473,2.821405647,2.773317812,2.745705976,2.722661885,2.703899313,2.701534265,2.717471318,2.74531815,2.776253649,2.80476949,2.831767652,
Serbia,0.065932619,0.126942858,0.666421572,0.689223724,0.457848715,-1.422967089,-0.09923146,-0.279907993,-0.379260986,-0.319524801,-0.171946647,-0.09214695,-0.212738009,-0.233328452,-0.300431133,-0.393204593,-0.405458542,-0.425705552,-0.400994905,-0.402005901,-0.789468998,-0.485299545,-0.486591387,-0.469489291,-0.494772574,-0.523694463,-0.532191341,-0.553799324,
South Sudan,-0.344523278,-1.327855443,-2.139145127,-2.283126895,-1.443815272,0.131346305,2.008634448,3.568866169,4.521198186,4.377290907,3.928635637,3.661076537,3.632985851,3.925508889,4.37488994,4.81172748,5.02780406,4.948207021,4.53476108,3.926432203,3.333810644,2.837576117,2.358727149,1.911562502,1.511743983,1.084594613,0.719738422,0.59544157,
Sao Tome and Principe,2.453324135,2.278206881,2.125564748,1.975918488,1.844185932,1.724253284,1.603144126,1.502783828,1.473280083,1.63209054,1.73722302,1.8426131,1.992935141,2.184520968,2.400431442,2.637759345,2.816812807,2.857167858,2.74141365,2.523663955,2.27636955,2.080905702,1.935980106,1.877243676,1.875249494,1.88502548,1.882507166,1.884217354,
Suriname,2.015143235,1.915790352,1.835332087,1.738026629,1.639409469,1.53853399,1.429584468,1.318319487,1.240726995,1.188478789,1.188369369,1.179804552,1.176499923,1.168896208,1.165001501,1.160689372,1.158131779,1.155702231,1.15129214,1.144235961,1.136523212,1.127077102,1.110861225,1.087089694,1.05537038,1.022222701,0.987867648,0.958587769,
Slovak Republic,0.439617095,0.077472437,0.032465115,0.381719887,0.39405443,0.292632207,0.211674396,0.184629991,0.134121598,-0.135376488,-0.183012271,-0.036352551,-0.065821507,-0.02036172,0.009809134,0.004597119,0.029178401,0.0857553,0.133257321,0.093191273,0.128936463,0.170183855,0.107458009,0.097045422,0.095033879,0.12892233,0.155178996,0.142914343,
Slovenia,0.090624343,0.063438224,-0.146699403,-0.238300478,-0.115694093,0.0215615,-0.062536134,-0.134454343,-0.218117657,0.29607496,0.157498742,0.123915442,0.060296779,0.064066202,0.173208905,0.319114537,0.559207816,0.158140844,0.903875535,0.436079485,0.207732702,0.210024306,0.135726229,0.098351922,0.075190689,0.073197207,0.065159039,0.04760799,
Sweden,0.772602676,0.681643118,0.586529929,0.580838814,0.710705462,0.524703942,0.159147081,0.057262203,0.055512122,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.23985371,
Eswatini,2.950747942,2.740015725,2.537953221,2.360970416,2.218518171,2.095624102,1.994031938,1.877333239,1.697321311,1.132971,0.809694554,0.536242324,0.366626738,0.340054049,0.417431988,0.533516276,0.631152444,0.697031443,0.713864393,0.694531003,0.673417714,0.674565152,0.697191862,0.750005807,0.820626097,0.896297661,0.962067725,1.011798397,
Sint Maarten (Dutch part),,,,,,,,,,-1.834377687,0.265056848,0.576764882,2.233060387,3.177252874,1.597004887,1.294185282,1.100350126,0.451494681,0.803499822,-0.532990983,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,2.903978461,1.502331373,0.196976476,
Seychelles,0.490359666,1.331962012,0.458917818,2.083758339,2.665768473,1.47017209,1.467193026,1.173453648,1.95568619,0.892658567,0.087474518,3.057385326,-1.131516421,-0.370334935,0.463308214,2.080596735,0.510514983,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,
Syrian Arab Republic,2.982507861,2.923462538,2.863412057,2.821648252,2.801537567,2.792211696,2.808811041,2.814630353,2.757453551,2.44801766,2.144390666,1.879285974,1.916484603,2.341624702,2.947799641,3.731453234,4.207340264,3.876852433,2.588327688,0.736023435,-1.31729901,-3.084734319,-4.289117543,-4.536564951,-3.913350021,-3.066273746,-2.235952757,-0.952015452,
Chad,3.226474392,3.198650692,3.191444906,3.207136433,3.254410947,3.322598594,3.377755701,3.423270287,3.490769651,3.682718582,3.785852882,3.856233291,3.85716413,3.777276578,3.649829765,3.50814667,3.393016334,3.32337145,3.311623295,3.334642775,3.363545784,3.370758938,3.350985214,3.296945541,3.222050147,3.143959589,3.077531708,3.023579699,
Togo,2.569484027,2.322389832,2.123631955,2.085302845,2.2471306,2.532210952,2.857631845,3.104941845,3.213450917,2.966857997,2.767082098,2.621383408,2.538361743,2.539900508,2.597288842,2.659433782,2.69597392,2.716994889,2.714801699,2.696455516,2.677515307,2.660849964,2.635744685,2.601149524,2.560945092,2.518741857,2.479318302,2.445904207,
Thailand,1.399496742,1.185135837,1.005812493,0.907035869,0.91713304,1.00050231,1.108583391,1.18436686,1.206435993,1.04442413,0.927424589,0.83050102,0.747605587,0.687690282,0.645482185,0.604057085,0.55991981,0.525822896,0.503540016,0.489609257,0.480063003,0.469250687,0.453807163,0.430842722,0.402150718,0.373052587,0.345238362,0.315448259,
Tajikistan,2.567593708,2.1867428,1.868583057,1.637069065,1.523243239,1.496762863,1.490106268,1.476732044,1.48731706,1.567476716,1.630242567,1.700327656,1.768650961,1.83044471,1.887280763,1.943860713,2.003390646,2.063579235,2.124626984,2.184338722,2.234800036,2.277533217,2.321266395,2.367163928,2.408647884,2.448490246,2.470382009,2.453465059,
Turkmenistan,2.698959601,2.816079569,2.878533952,2.805168415,2.567564112,2.228606837,1.871820393,1.568335252,1.331202134,1.113271534,1.056152094,1.001132397,0.98725697,1.018435274,1.083638122,1.159749971,1.240314446,1.338519183,1.451936718,1.570268795,1.693237552,1.796928924,1.852083285,1.8454459,1.79414627,1.729432997,1.66898196,1.606415757,
Timor-Leste,2.619069002,2.900411079,3.068966648,2.97646336,2.56516082,1.974637152,1.297662023,0.7575035,0.539692446,1.277967574,1.887173918,2.355490863,2.611547913,2.583258506,2.363269025,2.117532827,1.944699501,1.820376366,1.769866286,1.775671712,1.779013816,1.76689539,1.77593765,1.807556089,1.853650827,1.903194981,1.947068453,1.96810074,
Tonga,0.229570446,0.186007462,0.160507784,0.165483186,0.190281088,0.247242126,0.308974545,0.358750359,0.426541176,0.502418493,0.523262927,0.54174879,0.570966906,0.629609651,0.683166691,0.790681822,0.856643204,0.774911627,0.493080041,0.092362761,-0.408580752,-0.799814248,-0.947661184,-0.729800671,-0.244786034,0.348663646,0.851672299,1.168657761,
Trinidad and Tobago,0.678646123,0.651944034,0.614816037,0.559046958,0.473621257,0.373844156,0.266666931,0.182649033,0.146497627,0.254436375,0.352846314,0.437924544,0.495632801,0.510087434,0.493230594,0.466245795,0.451166827,0.456900692,0.492303222,0.544870372,0.602856207,0.644464454,0.658363989,0.636369332,0.584484971,0.52665947,0.471315702,0.417170469,
Tunisia,2.23635999,2.223931787,2.183012143,2.09166919,1.936397721,1.740819587,1.54348763,1.369433359,1.213811479,0.980882557,0.877370925,0.786654393,0.747117198,0.771255024,0.839527992,0.930113754,1.009589214,1.059000757,1.062668312,1.035407586,0.997672882,0.973860812,0.972018923,1.001545789,1.049753044,1.10299623,1.139078899,1.145827766,
Turkey,1.738395823,1.689650619,1.6427927,1.610059417,1.59417818,1.589428988,1.589089637,1.584872715,1.572900714,1.518097003,1.494229784,1.473881037,1.438721295,1.384733924,1.323138268,1.248866309,1.192794254,1.195376089,1.2738919,1.40009289,1.532400817,1.632957935,1.694202585,1.701972386,1.666051682,1.632250641,1.591059209,1.490444868,
Tuvalu,1.51483792,1.259841626,0.948292474,0.895887124,0.628864699,0.49595789,0.268514205,0,0.096488884,0.512274333,0.95349806,1.174017677,1.3456367,1.459581921,1.31865618,1.192857087,0.993076349,0.905776828,1.060864419,1.011748632,0.973404652,0.991960221,1.092805837,1.053653983,1.150844109,1.128841946,1.283487413,1.206413793,
Tanzania,3.193248005,3.327430252,3.41278194,3.37692256,3.195185443,2.931318713,2.647325656,2.428291842,2.317509128,2.468918042,2.612435612,2.722265737,2.799005202,2.82715423,2.823744969,2.816486992,2.823944134,2.841470416,2.872967915,2.91186387,2.94803624,2.97488817,2.993448581,3.002104081,3.00254051,3.000522906,2.995388132,2.981674115,
Uganda,3.46690334,3.394119311,3.331210858,3.255995409,3.169680101,3.082372664,2.990472342,2.91706312,2.891838643,2.994744575,3.076051127,3.141292536,3.180443386,3.184797799,3.167952398,3.15330824,3.151819494,3.155897382,3.167519504,3.186619069,3.182881931,3.181665327,3.234464508,3.352319631,3.496089167,3.65264431,3.749875169,3.7213873,
Ukraine,0.229585786,0.208812129,0.28765251,0.055485759,-0.496001742,-0.790352758,-0.887423727,-0.911128989,-0.893741785,-1.006596332,-1.005494764,-0.993677409,-0.811436362,-0.758627911,-0.732790732,-0.676092035,-0.596804887,-0.541462211,-0.443932417,-0.397285236,-0.359480081,-0.24709923,-0.22770475,-0.479615926,-0.260805738,-0.33138051,-0.386283095,-0.466430103,
Uruguay,0.677812719,0.706879326,0.725537709,0.735323326,0.733860688,0.719954702,0.713884566,0.699131124,0.63674378,0.353785697,0.172665794,0.017048753,-0.071341481,-0.06597299,0.009844536,0.108256053,0.1907123,0.253958113,0.282665228,0.286155214,0.287119697,0.297573927,0.309230785,0.323864956,0.339819684,0.354674156,0.364798683,0.367502623,
United States,1.12965052,1.336260741,1.386885692,1.31868,1.226296089,1.190787091,1.16341162,1.203960297,1.165714526,1.112768997,0.989741382,0.927797486,0.859481713,0.925483969,0.921713167,0.964253917,0.951055243,0.945865287,0.876651299,0.829274641,0.726014424,0.733617007,0.693255125,0.734092817,0.737335445,0.7234012,0.6404588,0.619431053,
Uzbekistan,2.92827521,2.132153512,2.344391704,2.272458415,1.963103725,1.806877907,1.912685998,1.885238808,1.609490295,1.383746821,1.265968533,1.223831519,1.163675244,1.153769215,1.163350224,1.220216354,1.423474897,1.605327363,1.687340969,2.822849683,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.734862316,
St. Vincent and the Grenadines,0.384983347,0.27129999,0.161315778,0.076857905,0.018511148,-0.016659879,-0.054626849,-0.075044822,-0.087159712,0.024125229,0.103857576,0.186117196,0.211622688,0.171556688,0.093954669,-0.010128121,-0.078297359,-0.115254656,-0.097840141,-0.029555468,0.056332567,0.109803426,0.172305013,0.219787382,0.263292035,0.28452905,0.335635057,0.348123622,
Venezuela  RB,2.403231028,2.334180378,2.269817524,2.209218388,2.154154292,2.103652473,2.051513736,1.999443347,1.954786259,1.888574407,1.859333084,1.825033447,1.781677529,1.726465317,1.662677907,1.568073774,1.469276459,1.414738074,1.419817009,1.448313355,1.564456214,1.627755571,1.424031969,0.874378499,0.1220584,-0.786447681,-1.538842831,-1.785864856,
Vietnam,2.138683665,2.107530654,2.061821208,1.979097292,1.851229127,1.695286654,1.534389763,1.389653437,1.265721,1.100434447,1.035890897,0.976003679,0.936612605,0.920597204,0.922547993,0.931889277,0.943390357,0.959820468,0.97942427,1.000121995,1.022304796,1.042047722,1.053406156,1.053479554,1.043962275,1.032286623,1.017796272,0.992716375,
Vanuatu,2.612056565,2.787367333,2.91240189,2.905124377,2.708017013,2.425130963,2.097287653,1.845755327,1.737607049,2.024441334,2.270061214,2.454062847,2.565307047,2.564357581,2.494027564,2.402086923,2.35211677,2.355931881,2.436866519,2.557282765,2.690696588,2.782246791,2.819993478,2.786992876,2.707363995,2.620904941,2.546959469,2.480280726,
Samoa,0.531498466,0.730725406,0.906263506,0.979536348,0.938028932,0.802961084,0.651196988,0.526174397,0.447077783,0.485545238,0.536237229,0.577035646,0.608663868,0.621221183,0.634635709,0.63726807,0.644768878,0.666287719,0.703066087,0.75195021,0.814105584,0.859901676,0.857813872,0.785509787,0.669894192,0.526740178,0.419096403,0.397464519,
Kosovo,1.897590146,1.914952133,1.77550356,1.693650953,1.615380911,1.589700641,1.46773672,1.302792853,-5.924733485,-3.582127645,0.067859323,0.067930793,0.067884679,0.067838626,0.067909885,0.803200286,0.803261833,0.803213478,0.803171845,0.803248961,0.859067492,0.789726589,1.041532574,-0.126169138,-1.103885809,0.796024104,0.79520011,0.794345853,
Yemen  Rep.,4.549560802,4.932935057,5.164465571,5.115566112,4.752035303,4.216183781,3.660129587,3.221108078,2.927750729,2.842718999,2.883516135,2.889574977,2.89268329,2.881946827,2.861969216,2.84483564,2.834913307,2.824209878,2.811865495,2.795788046,2.779987563,2.757338894,2.71651973,2.654140956,2.578072024,2.498247034,2.424025108,2.357022518,
South Africa,2.393768388,2.465094409,2.496889926,2.454950806,2.320140023,2.126179961,1.924734592,1.751689475,1.603360151,1.409028824,1.33329297,1.263918219,1.22383854,1.217777186,1.23775315,1.263600129,1.291494336,1.334129265,1.391533479,1.455280038,1.525314084,1.583107137,1.605751699,1.583168287,1.528926307,1.464829214,1.40774075,1.357697288,
Zambia,2.732582419,2.57711916,2.451805211,2.39830296,2.433661705,2.525600325,2.637617826,2.723633984,2.76287432,2.679438703,2.617613989,2.58051991,2.564827878,2.577369297,2.611388183,2.640770646,2.670264818,2.72641516,2.813365844,2.914662962,3.020290578,3.102770166,3.139812131,3.121304561,3.066874538,3.003345679,2.951583275,2.912801004,
Zimbabwe,2.706522008,2.354763302,2.034284923,1.748434093,1.511831112,1.314124334,1.137197619,0.965970977,0.801959349,0.495761344,0.356533064,0.254424632,0.233400843,0.314038975,0.471328563,0.650310828,0.82282469,1.003658812,1.183792351,1.353892567,1.536390806,1.698000772,1.777644933,1.754692348,1.663812851,1.549758816,1.460060709,1.410782722,
